query_id,category,query,experiment,matched_concepts,top1_table,top3_tables,top5_tables,primary_hit_top1,relevant_hit_top3,relevant_hit_top5,first_relevant_rank,reciprocal_rank,column_hit_top3,column_hit_top5,relation_recall,total_ms,query_embedding_ms,semantic_search_ms,keyword_search_ms,relation_expansion_ms
Q019,schema_semantic,처방 용량(dose) 컬럼은 어디인가,semantic_expansion,medication,public.tb_med_ord,public.tb_med_ord|public.tb_drug_mst,public.tb_med_ord|public.tb_drug_mst,True,True,True,1,1.0,True,True,,85.12217199677252,81.79180099978112,2.0070509999641217,,
Q020,schema_semantic,진단일이 저장된 컬럼,semantic_expansion,,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,True,True,,66.75181700120447,63.3764020021772,2.1421130004455335,,
Q021,schema_semantic,영상 판독문 소견/결론 텍스트 컬럼,semantic_expansion,radiology_report,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_mst,public.tb_img_rpt|public.tb_img_mst,True,True,True,1,1.0,True,True,,88.39460499802954,85.18327799902181,1.9201589966542087,,
Q022,schema_semantic,임상문서 본문 컬럼,semantic_expansion,,public.tb_cln_doc,public.tb_cln_doc|public.tb_doc_type,public.tb_cln_doc|public.tb_doc_type,True,True,True,1,1.0,True,True,,67.90769399958663,64.60639700162574,2.0709560012619477,,
Q023,schema_semantic,encounter type 컬럼,semantic_expansion,,public.tb_proc_hist,public.tb_proc_hist|public.tb_dgn_hist|public.tb_enc_hist,public.tb_proc_hist|public.tb_dgn_hist|public.tb_enc_hist|public.tb_adm_hist|public.tb_cln_doc,False,True,True,3,0.3333333333333333,False,False,,59.36707199725788,55.955216001166264,2.0893879991490394,,
Q024,schema_semantic,검사코드와 검사명 마스터 컬럼,semantic_expansion,,public.tb_dgn_cd_mst,public.tb_dgn_cd_mst|public.tb_lab_mst|public.tb_img_mst,public.tb_dgn_cd_mst|public.tb_lab_mst|public.tb_img_mst,False,True,True,2,0.5,True,True,,70.4719550012669,67.08345900187851,2.0717779989354312,,
Q025,physical_identifier,tb_lab_rst,semantic_expansion,,public.tb_lab_rst,public.tb_lab_rst,public.tb_lab_rst,True,True,True,1,1.0,,,,71.8374819989549,68.30970200098818,2.176537997002015,,
Q026,physical_identifier,tb_med_ord,semantic_expansion,,public.tb_med_ord,public.tb_med_ord|public.tb_img_ord|public.tb_ord_hdr,public.tb_med_ord|public.tb_img_ord|public.tb_ord_hdr|public.tb_lab_ord,True,True,True,1,1.0,,,,94.82559599928209,90.18699599982938,3.0931510009395424,,
Q027,physical_identifier,exm_cd,semantic_expansion,,public.tb_lab_ref,public.tb_lab_ref|public.tb_lab_mst|public.tb_lab_ord,public.tb_lab_ref|public.tb_lab_mst|public.tb_lab_ord|public.tb_lab_rst|public.tb_dgn_cd_mst,False,True,True,2,0.5,True,True,,56.17070100197452,51.372641002672026,3.1257529990398325,,
Q028,physical_identifier,pt_no,semantic_expansion,,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord|public.tb_lab_ord,public.tb_img_rpt|public.tb_img_ord|public.tb_lab_ord|public.tb_proc_hist|public.tb_lab_rst,False,False,True,5,0.2,False,True,,53.792742000950966,50.19239200191805,2.1746429993072525,,
Q029,physical_identifier,tb_dgn_hist,semantic_expansion,,public.tb_dgn_hist,public.tb_dgn_hist|public.tb_enc_hist,public.tb_dgn_hist|public.tb_enc_hist,True,True,True,1,1.0,,,,102.0303050026996,98.11437199823558,2.1928250025666784,,
Q030,physical_identifier,rst_val,semantic_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_img_rpt|public.tb_pt_mst,public.tb_lab_rst|public.tb_img_rpt|public.tb_pt_mst,True,True,True,1,1.0,True,True,,56.678722001379356,53.26568300006329,2.2026619990356266,,
Q031,ambiguous,검사결과,semantic_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_mst|public.tb_img_rpt,public.tb_lab_rst|public.tb_lab_mst|public.tb_img_rpt|public.tb_lab_ref,True,True,True,1,1.0,,,,51.558949999161996,48.20708199986257,2.1328160000848584,,
Q032,ambiguous,진단,semantic_expansion,,public.tb_dgn_cd_mst,public.tb_dgn_cd_mst|public.tb_dgn_hist,public.tb_dgn_cd_mst|public.tb_dgn_hist,False,True,True,1,1.0,,,,37.269739998009754,34.56106800149428,1.5668539999751374,,
Q033,ambiguous,임상문서,semantic_expansion,,public.tb_doc_type,public.tb_doc_type|public.tb_cln_doc,public.tb_doc_type|public.tb_cln_doc,False,True,True,1,1.0,,,,60.20485800036113,56.79343899828382,2.076402997772675,,
Q034,ambiguous,encounter,semantic_expansion,,public.tb_proc_hist,public.tb_proc_hist|public.tb_enc_hist|public.tb_dgn_hist,public.tb_proc_hist|public.tb_enc_hist|public.tb_dgn_hist|public.tb_med_ord|public.tb_adm_hist,False,True,True,2,0.5,,,,39.05784699963988,35.852246001013555,1.7490290010755416,,
Q035,ambiguous,처방,semantic_expansion,medication,public.tb_med_ord,public.tb_med_ord,public.tb_med_ord,True,True,True,1,1.0,,,,67.10102600118262,63.9544340010616,2.20786899808445,,
Q036,ambiguous,환자,semantic_expansion,,public.tb_enc_hist,public.tb_enc_hist|public.tb_pt_mst|public.tb_proc_hist,public.tb_enc_hist|public.tb_pt_mst|public.tb_proc_hist|public.tb_dgn_hist,False,True,True,1,1.0,,,,50.74990099819843,47.62310099977185,1.9510810016072355,,
Q037,relation,검사결과와 검사마스터 관계,semantic_expansion,,public.tb_provider,public.tb_provider|public.tb_dgn_cd_mst|public.tb_lab_mst,public.tb_provider|public.tb_dgn_cd_mst|public.tb_lab_mst|public.tb_img_mst|public.tb_proc_mst,False,False,False,,0.0,True,True,,107.7344909972453,104.07522799869184,2.2908189966983628,,
Q038,relation,처방약품과 약품마스터 join,semantic_expansion,medication,public.tb_drug_mst,public.tb_drug_mst|public.tb_med_ord,public.tb_drug_mst|public.tb_med_ord,False,True,True,10,0.1,True,True,,151.96566400118172,148.04143899891642,2.3531629994977266,,
Q039,relation,진단이력과 진단코드 마스터,semantic_expansion,,public.tb_dgn_cd_mst,public.tb_dgn_cd_mst|public.tb_dgn_hist|public.tb_ward_mst,public.tb_dgn_cd_mst|public.tb_dgn_hist|public.tb_ward_mst,False,True,True,8,0.125,True,True,,66.90831800005981,63.522713000566,2.0848019994446076,,
Q040,relation,입원기록과 병동마스터,semantic_expansion,admission,public.tb_adm_hist,public.tb_adm_hist|public.tb_ward_mst,public.tb_adm_hist|public.tb_ward_mst,True,True,True,1,1.0,False,False,,74.94585999666015,71.79614800043055,1.8499159996281378,,
Q041,relation,영상판독과 영상오더 관계,semantic_expansion,radiology_report,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord,public.tb_img_rpt|public.tb_img_ord,True,True,True,1,1.0,,,,78.30550899961963,75.17987299797824,1.925782002217602,,
Q042,relation,임상문서와 문서유형 마스터,semantic_expansion,,public.tb_doc_type,public.tb_doc_type|public.tb_lab_mst|public.tb_cln_doc,public.tb_doc_type|public.tb_lab_mst|public.tb_cln_doc,False,True,True,7,0.14285714285714285,False,False,,71.83940199684002,68.27448400144931,2.3282639995159116,,
Q043,relation,검사결과와 검사오더 연결,semantic_expansion,,public.tb_lab_ord,public.tb_lab_ord|public.tb_img_ord,public.tb_lab_ord|public.tb_img_ord,False,False,False,,0.0,False,False,,65.34577099955641,61.89920000178972,2.104314000462182,,
Q044,relation,오더헤더와 오더상세,semantic_expansion,,public.tb_ord_hdr,public.tb_ord_hdr|public.tb_ord_dtl,public.tb_ord_hdr|public.tb_ord_dtl,True,True,True,1,1.0,False,True,,69.76956799917389,66.3169219988049,2.098970999213634,,
Q045,relation,진단이력과 encounter,semantic_expansion,,public.tb_dgn_hist,public.tb_dgn_hist|public.tb_proc_hist|public.tb_enc_hist,public.tb_dgn_hist|public.tb_proc_hist|public.tb_enc_hist,True,True,True,1,1.0,False,False,,59.91580900081317,56.5006219985662,2.0804580017284025,,
Q001,clinical_natural_language,최근 간수치 검사 결과,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_ref|public.tb_dgn_hist,public.tb_lab_rst|public.tb_lab_ref|public.tb_dgn_hist,True,True,True,1,1.0,True,True,,68.88082799923723,58.20428299921332,2.16249900040566,6.767407998268027,
Q002,clinical_natural_language,환자의 최근 혈당 검사,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_ref|public.tb_dgn_hist,public.tb_lab_rst|public.tb_lab_ref|public.tb_dgn_hist|public.tb_lab_ord,True,True,True,1,1.0,False,True,,75.20643700263463,64.48590599757154,2.047721998678753,6.63398499818868,
Q003,clinical_natural_language,신장기능 검사 결과,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_mst,True,True,True,1,1.0,True,True,,71.21267999900738,62.68288499995833,2.188615999330068,4.423323996888939,
Q004,clinical_natural_language,최근 처방 약품,hybrid_no_expansion,,public.tb_med_ord,public.tb_med_ord|public.tb_drug_mst,public.tb_med_ord|public.tb_drug_mst,True,True,True,1,1.0,True,True,,72.80124799945042,63.269106998632196,4.081146998942131,3.742016000614967,
Q005,clinical_natural_language,고혈압 진단 이력,hybrid_no_expansion,,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,False,True,,65.50965499991435,57.61256599726039,2.0555570008582436,4.215349003061419,
Q006,clinical_natural_language,최근 영상 판독 결과,hybrid_no_expansion,,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_mst,public.tb_img_rpt|public.tb_img_mst,True,True,True,1,1.0,True,True,,66.99913600095897,57.05706300068414,2.0465979978325777,6.266517000767635,
Q007,clinical_natural_language,최근 입원 기록,hybrid_no_expansion,,public.tb_adm_hist,public.tb_adm_hist,public.tb_adm_hist,True,True,True,1,1.0,True,True,,58.991869002056774,51.38288699890836,2.081819999148138,3.9860409997345414,
Q008,clinical_natural_language,퇴원요약 문서,hybrid_no_expansion,,public.tb_cln_doc,public.tb_cln_doc|public.tb_doc_type,public.tb_cln_doc|public.tb_doc_type,True,True,True,1,1.0,False,False,,72.42494199817884,64.53617899751407,2.229900001111673,4.049735001899535,
Q009,paraphrase,간기능 검사 수치 어디서 보나,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_ref,public.tb_lab_rst|public.tb_lab_ref,True,True,True,1,1.0,True,True,,78.52078699943377,67.29492499653134,2.1528320030483883,6.95603799977107,
Q010,paraphrase,glucose lab results for patient,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_ord|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_ord|public.tb_lab_mst|public.tb_lab_ref,True,True,True,1,1.0,False,False,,75.22714500009897,58.33549299859442,2.3145720006141346,11.379578998457873,
Q011,paraphrase,creatinine / eGFR kidney function labs,hybrid_no_expansion,,public.tb_lab_mst,public.tb_lab_mst|public.tb_dgn_cd_mst|public.tb_lab_rst,public.tb_lab_mst|public.tb_dgn_cd_mst|public.tb_lab_rst|public.tb_lab_ord,False,True,True,1,1.0,False,False,,77.53028300066944,67.77423899984569,2.1991889989294577,6.019219999870984,
Q012,paraphrase,medication order / 투약 처방 이력,hybrid_no_expansion,,public.tb_med_ord,public.tb_med_ord,public.tb_med_ord,True,True,True,1,1.0,False,True,,76.90758899843786,64.94432899853564,2.4613280002085958,7.675035998545354,
Q013,paraphrase,hypertension diagnosis history,hybrid_no_expansion,,public.tb_dgn_hist,public.tb_dgn_hist|public.tb_enc_hist|public.tb_proc_hist,public.tb_dgn_hist|public.tb_enc_hist|public.tb_proc_hist,True,True,True,1,1.0,True,True,,64.6175410001888,58.66152599992347,2.067162000457756,2.584474001196213,
Q014,paraphrase,radiology report findings and impression,hybrid_no_expansion,,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord,public.tb_img_rpt|public.tb_img_ord,True,True,True,1,1.0,True,True,,67.57230699804495,59.6837390003202,2.049976999842329,4.5873050003137905,
Q015,paraphrase,inpatient admission ward history,hybrid_no_expansion,,public.tb_adm_hist,public.tb_adm_hist|public.tb_ward_mst,public.tb_adm_hist|public.tb_ward_mst,True,True,True,1,1.0,True,True,,69.03528399925563,61.892944999272004,2.039874998445157,3.768218997720396,
Q016,paraphrase,discharge summary clinical document,hybrid_no_expansion,,public.tb_enc_hist,public.tb_enc_hist|public.tb_doc_type|public.tb_dgn_hist,public.tb_enc_hist|public.tb_doc_type|public.tb_dgn_hist|public.tb_adm_hist,False,True,True,2,0.5,False,False,,64.73396100045647,57.70070099970326,2.102850001392653,3.4548059993539937,
Q017,schema_semantic,검사결과값이 저장된 컬럼,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst,public.tb_lab_rst,True,True,True,1,1.0,True,True,,78.36652600235539,72.23112200153992,2.159897001547506,2.658221001183847,
Q018,schema_semantic,환자 이름이 들어있는 컬럼,hybrid_no_expansion,,public.tb_pt_mst,public.tb_pt_mst|public.tb_enc_hist|public.tb_adm_hist,public.tb_pt_mst|public.tb_enc_hist|public.tb_adm_hist|public.tb_dgn_hist|public.tb_proc_hist,True,True,True,1,1.0,True,True,,71.60942700284068,63.63956600034726,2.185828001529444,4.2974869975296315,
Q019,schema_semantic,처방 용량(dose) 컬럼은 어디인가,hybrid_no_expansion,,public.tb_med_ord,public.tb_med_ord,public.tb_med_ord,True,True,True,1,1.0,True,True,,78.90025999950012,70.99618500069482,1.7214510007761419,4.824559000553563,
Q020,schema_semantic,진단일이 저장된 컬럼,hybrid_no_expansion,,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,True,True,,70.12229999963893,63.6766780007747,2.124515998730203,2.93977599721984,
Q021,schema_semantic,영상 판독문 소견/결론 텍스트 컬럼,hybrid_no_expansion,,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_mst,public.tb_img_rpt|public.tb_img_mst,True,True,True,1,1.0,True,True,,94.81913999843528,83.02090299912379,2.2764450004615355,7.546836000983603,
Q022,schema_semantic,임상문서 본문 컬럼,hybrid_no_expansion,,public.tb_cln_doc,public.tb_cln_doc,public.tb_cln_doc,True,True,True,1,1.0,True,True,,72.12059000084992,65.43350300125894,2.084247000311734,3.2972640001389664,
Q023,schema_semantic,encounter type 컬럼,hybrid_no_expansion,,public.tb_adm_hist,public.tb_adm_hist|public.tb_enc_hist|public.tb_cln_doc,public.tb_adm_hist|public.tb_enc_hist|public.tb_cln_doc|public.tb_med_ord|public.tb_dgn_hist,False,True,True,2,0.5,False,False,,68.32987899906584,56.94442700041691,2.0589820014720317,6.976745997235412,
Q024,schema_semantic,검사코드와 검사명 마스터 컬럼,hybrid_no_expansion,,public.tb_lab_mst,public.tb_lab_mst|public.tb_img_mst|public.tb_dgn_cd_mst,public.tb_lab_mst|public.tb_img_mst|public.tb_dgn_cd_mst,True,True,True,1,1.0,True,True,,77.13947299998836,67.88953999785008,2.0941789989592507,5.4162480009836145,
Q025,physical_identifier,tb_lab_rst,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst,public.tb_lab_rst,True,True,True,1,1.0,,,,63.35929699707776,57.89412499871105,2.0562899990181904,1.7786270000215154,
Q026,physical_identifier,tb_med_ord,hybrid_no_expansion,,public.tb_med_ord,public.tb_med_ord,public.tb_med_ord,True,True,True,1,1.0,,,,62.99080000098911,57.90276800325955,2.1021259999542963,1.7022430001816247,
Q027,physical_identifier,exm_cd,hybrid_no_expansion,,public.tb_lab_ref,public.tb_lab_ref|public.tb_lab_ord|public.tb_lab_mst,public.tb_lab_ref|public.tb_lab_ord|public.tb_lab_mst|public.tb_lab_rst|public.tb_dgn_cd_mst,False,True,True,2,0.5,True,True,,56.4839580001717,51.557041002524784,2.043804997811094,1.6887569981918205,
Q028,physical_identifier,pt_no,hybrid_no_expansion,,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord|public.tb_dgn_hist,public.tb_img_rpt|public.tb_img_ord|public.tb_dgn_hist|public.tb_lab_ord|public.tb_enc_hist,False,True,True,3,0.3333333333333333,False,False,,54.857807997905184,49.259604998951545,2.0419479988049716,2.2169699986989144,
Q029,physical_identifier,tb_dgn_hist,hybrid_no_expansion,,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,,,,68.7172180005291,63.86452299921075,2.0761439991474617,1.5924309991532937,
Q030,physical_identifier,rst_val,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst|public.tb_img_rpt|public.tb_pt_mst,public.tb_lab_rst|public.tb_img_rpt|public.tb_pt_mst,True,True,True,1,1.0,True,True,,55.80300499786972,51.169775000744266,2.0319359973655082,1.4366889990924392,
Q031,ambiguous,검사결과,hybrid_no_expansion,,public.tb_lab_rst,public.tb_lab_rst,public.tb_lab_rst,True,True,True,1,1.0,,,,52.88425899925642,47.94721500002197,2.049471000646008,1.6737799996917602,
Q032,ambiguous,진단,hybrid_no_expansion,,public.tb_dgn_hist,public.tb_dgn_hist|public.tb_dgn_cd_mst,public.tb_dgn_hist|public.tb_dgn_cd_mst,True,True,True,1,1.0,,,,38.537870001164265,33.84732699851156,1.5188879988272674,1.9074660012847744,
Q033,ambiguous,임상문서,hybrid_no_expansion,,public.tb_cln_doc,public.tb_cln_doc|public.tb_doc_type,public.tb_cln_doc|public.tb_doc_type,True,True,True,1,1.0,,,,59.231723000266356,54.22299199926783,2.0529239991446957,1.7862639979284722,
Q034,ambiguous,encounter,hybrid_no_expansion,,public.tb_enc_hist,public.tb_enc_hist|public.tb_adm_hist|public.tb_med_ord,public.tb_enc_hist|public.tb_adm_hist|public.tb_med_ord|public.tb_dgn_hist,True,True,True,1,1.0,,,,40.539446999900974,34.181304999947315,1.470472001528833,3.4058849996654317,
Q035,ambiguous,처방,hybrid_no_expansion,,public.tb_med_ord,public.tb_med_ord,public.tb_med_ord,True,True,True,1,1.0,,,,53.38047500117682,47.62637299791095,2.1132020010554697,2.18217099973117,
Q036,ambiguous,환자,hybrid_no_expansion,,public.tb_pt_mst,public.tb_pt_mst|public.tb_enc_hist|public.tb_dgn_hist,public.tb_pt_mst|public.tb_enc_hist|public.tb_dgn_hist|public.tb_adm_hist,True,True,True,1,1.0,,,,39.89404599997215,34.49520499998471,1.4966010021453258,2.540048000810202,
Q037,relation,검사결과와 검사마스터 관계,hybrid_no_expansion,,public.tb_provider,public.tb_provider|public.tb_dgn_cd_mst|public.tb_lab_mst,public.tb_provider|public.tb_dgn_cd_mst|public.tb_lab_mst|public.tb_img_mst|public.tb_proc_mst,False,False,False,,0.0,True,True,,65.53331300165155,59.06331700316514,2.060547998553375,2.9675510013476014,
Q038,relation,처방약품과 약품마스터 join,hybrid_no_expansion,,public.tb_drug_mst,public.tb_drug_mst|public.tb_med_ord,public.tb_drug_mst|public.tb_med_ord,False,True,True,10,0.1,False,True,,75.1583439996466,68.75063500046963,2.053905998764094,2.8136979999544565,
Q039,relation,진단이력과 진단코드 마스터,hybrid_no_expansion,,public.tb_dgn_cd_mst,public.tb_dgn_cd_mst|public.tb_dgn_hist|public.tb_dept_mst,public.tb_dgn_cd_mst|public.tb_dgn_hist|public.tb_dept_mst,False,True,True,8,0.125,True,True,,78.75506699929247,70.13163699957659,2.065797998511698,4.780460003530607,
Q040,relation,입원기록과 병동마스터,hybrid_no_expansion,,public.tb_ward_mst,public.tb_ward_mst|public.tb_adm_hist,public.tb_ward_mst|public.tb_adm_hist,False,True,True,7,0.14285714285714285,True,True,,78.42652600083966,71.35857799949008,2.042314001300838,3.479920997051522,
Q041,relation,영상판독과 영상오더 관계,hybrid_no_expansion,,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord,public.tb_img_rpt|public.tb_img_ord,True,True,True,1,1.0,,,,71.45497300007264,63.63594999857014,2.4494459976267535,3.7732310011051595,
Q042,relation,임상문서와 문서유형 마스터,hybrid_no_expansion,,public.tb_doc_type,public.tb_doc_type|public.tb_dept_mst|public.tb_code_mst,public.tb_doc_type|public.tb_dept_mst|public.tb_code_mst,False,False,False,,0.0,False,False,,79.41466199918068,70.53289599934942,2.109420998749556,4.821949998586206,
Q043,relation,검사결과와 검사오더 연결,hybrid_no_expansion,,public.tb_lab_ord,public.tb_lab_ord|public.tb_lab_rst|public.tb_img_ord,public.tb_lab_ord|public.tb_lab_rst|public.tb_img_ord,False,True,True,4,0.25,True,True,,65.2065260001109,59.07274000128382,2.06266899840557,2.8358020026644226,
Q044,relation,오더헤더와 오더상세,hybrid_no_expansion,,public.tb_ord_dtl,public.tb_ord_dtl|public.tb_img_ord|public.tb_lab_ord,public.tb_ord_dtl|public.tb_img_ord|public.tb_lab_ord|public.tb_med_ord,False,False,False,,0.0,False,False,,72.37718399846926,65.4328259988688,2.0587250000971835,3.5583819990279153,
Q045,relation,진단이력과 encounter,hybrid_no_expansion,,public.tb_enc_hist,public.tb_enc_hist|public.tb_dgn_hist|public.tb_adm_hist,public.tb_enc_hist|public.tb_dgn_hist|public.tb_adm_hist,False,True,True,3,0.3333333333333333,True,True,,64.59168500077794,56.140877000871114,2.1159639982215595,4.726922001282219,
Q001,clinical_natural_language,최근 간수치 검사 결과,hybrid_expansion,liver_function,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_mst,True,True,True,1,1.0,True,True,,113.31316500218236,91.42640499703703,1.8266289989696816,17.874278000817867,
Q002,clinical_natural_language,환자의 최근 혈당 검사,hybrid_expansion,blood_glucose,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_ord|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_ord|public.tb_lab_mst,True,True,True,1,1.0,True,True,,96.97377500197035,81.30938499743934,1.9634349991974887,11.520867003127933,
Q003,clinical_natural_language,신장기능 검사 결과,hybrid_expansion,renal_function,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_mst,True,True,True,1,1.0,True,True,,97.5903090002248,82.0048730020062,1.7529450014990289,11.927958999876864,
Q004,clinical_natural_language,최근 처방 약품,hybrid_expansion,medication,public.tb_med_ord,public.tb_med_ord|public.tb_drug_mst,public.tb_med_ord|public.tb_drug_mst,True,True,True,1,1.0,True,True,,75.5597770003078,63.99737200263189,2.0883909965050407,7.5646690020221286,
Q005,clinical_natural_language,고혈압 진단 이력,hybrid_expansion,hypertension,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,False,False,,81.03724899774534,71.76769099896774,2.074308998999186,5.081841998617165,
Q006,clinical_natural_language,최근 영상 판독 결과,hybrid_expansion,radiology_report,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord,public.tb_img_rpt|public.tb_img_ord,True,True,True,1,1.0,False,False,,93.78886600097758,76.84086199878948,2.0418250023794826,12.822443997720256,
Q007,clinical_natural_language,최근 입원 기록,hybrid_expansion,admission,public.tb_adm_hist,public.tb_adm_hist,public.tb_adm_hist,True,True,True,1,1.0,True,True,,142.53831899986835,127.17834800059791,1.970630997675471,11.364282003341941,
Q008,clinical_natural_language,퇴원요약 문서,hybrid_expansion,discharge_summary,public.tb_cln_doc,public.tb_cln_doc|public.tb_doc_type,public.tb_cln_doc|public.tb_doc_type,True,True,True,1,1.0,False,False,,84.46493999872473,73.92977699782932,1.650636000704253,7.3057379995589145,
Q009,paraphrase,간기능 검사 수치 어디서 보나,hybrid_expansion,liver_function,public.tb_lab_rst,public.tb_lab_rst,public.tb_lab_rst,True,True,True,1,1.0,True,True,,124.0439810026146,102.86730000007083,1.7892500000016298,17.053486000804696,
Q010,paraphrase,glucose lab results for patient,hybrid_expansion,blood_glucose,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_mst,True,True,True,1,1.0,True,True,,248.60965300104,231.3415319986234,1.8498570025258232,12.64925299983588,
Q011,paraphrase,creatinine / eGFR kidney function labs,hybrid_expansion,renal_function,public.tb_lab_rst,public.tb_lab_rst|public.tb_lab_mst,public.tb_lab_rst|public.tb_lab_mst,True,True,True,1,1.0,False,False,,91.53834100288805,76.44295600039186,1.8999599997187033,11.528350001754006,
Q012,paraphrase,medication order / 투약 처방 이력,hybrid_expansion,medication,public.tb_med_ord,public.tb_med_ord,public.tb_med_ord,True,True,True,1,1.0,True,True,,86.35450400106492,71.50037199971848,2.249630997539498,10.634466998453718,
Q013,paraphrase,hypertension diagnosis history,hybrid_expansion,hypertension,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,False,False,,85.719231999974,74.15665600274224,2.2645940007350873,7.424252999044256,
Q014,paraphrase,radiology report findings and impression,hybrid_expansion,radiology_report,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_ord,public.tb_img_rpt|public.tb_img_ord,True,True,True,1,1.0,True,True,,90.88656600215472,76.14870399993379,1.8944950024888385,11.100759998953436,
Q015,paraphrase,inpatient admission ward history,hybrid_expansion,admission,public.tb_adm_hist,public.tb_adm_hist|public.tb_ward_mst,public.tb_adm_hist|public.tb_ward_mst,True,True,True,1,1.0,True,True,,91.73048900265712,77.52532000085921,2.2193279983184766,9.847134999290574,
Q016,paraphrase,discharge summary clinical document,hybrid_expansion,discharge_summary,public.tb_cln_doc,public.tb_cln_doc|public.tb_doc_type,public.tb_cln_doc|public.tb_doc_type,True,True,True,1,1.0,True,True,,86.74815199992736,74.70969700079877,1.7935579999175388,8.341950000612997,
Q017,schema_semantic,검사결과값이 저장된 컬럼,hybrid_expansion,,public.tb_lab_rst,public.tb_lab_rst,public.tb_lab_rst,True,True,True,1,1.0,True,True,,73.15921299959882,65.89515199812013,2.2300280033960007,3.2984260033117607,
Q018,schema_semantic,환자 이름이 들어있는 컬럼,hybrid_expansion,,public.tb_pt_mst,public.tb_pt_mst|public.tb_enc_hist|public.tb_adm_hist,public.tb_pt_mst|public.tb_enc_hist|public.tb_adm_hist|public.tb_dgn_hist|public.tb_proc_hist,True,True,True,1,1.0,True,True,,71.56293899970478,63.14841399944271,2.013758999964921,4.4405459993868135,
Q019,schema_semantic,처방 용량(dose) 컬럼은 어디인가,hybrid_expansion,medication,public.tb_med_ord,public.tb_med_ord|public.tb_drug_mst,public.tb_med_ord|public.tb_drug_mst,True,True,True,1,1.0,True,True,,96.64553299808176,82.70011399872601,1.8404080001346301,10.17774999854737,
Q020,schema_semantic,진단일이 저장된 컬럼,hybrid_expansion,,public.tb_dgn_hist,public.tb_dgn_hist,public.tb_dgn_hist,True,True,True,1,1.0,True,True,,69.60332499875221,63.26130700108479,2.138089999789372,2.7102810017822776,
Q021,schema_semantic,영상 판독문 소견/결론 텍스트 컬럼,hybrid_expansion,radiology_report,public.tb_img_rpt,public.tb_img_rpt|public.tb_img_mst,public.tb_img_rpt|public.tb_img_mst,True,True,True,1,1.0,True,True,,99.08733299744199,82.50388400119846,1.7740350012900308,13.056839001365006,
Q022,schema_semantic,임상문서 본문 컬럼,hybrid_expansion,,public.tb_cln_doc,public.tb_cln_doc,public.tb_cln_doc,True,True,True,1,1.0,True,True,,75.557091000519,68.94379499863135,2.1606459995382465,3.0044880004425067,
Q023,schema_semantic,encounter type 컬럼,hybrid_expansion,,public.tb_adm_hist,public.tb_adm_hist|public.tb_enc_hist|public.tb_cln_doc,public.tb_adm_hist|public.tb_enc_hist|public.tb_cln_doc|public.tb_med_ord|public.tb_dgn_hist,False,True,True,2,0.5,False,False,,67.65765200179885,55.81296099990141,2.2089909980422817,7.104663996869931,
